lambda sigmaxx
1.096599 0.0305177477502541
1.096699 -0.0114971903453088
1.096799 0.0124744668203893
1.096899 -0.0120989360009723
1.096999 0.00915999055779503
1.097099 -0.00610276452010712
1.097199 0.0211284366218065
1.097299 -0.00933880645176316
1.097399 0.0185449639386862
1.097499 -0.0136322041854452
1.097599 0.0124490081923669
1.097699 -0.0282025480058245
1.097799 -0.00729309979243669
1.097899 -0.00666540676904075
1.097999 0.00295766048826839
1.098099 -0.00793644480444348
1.098199 -0.00683014033103028
1.098299 -0.00469921340956031
1.098399 -0.0316572877381341
1.098499 0.0144877773982636
1.098599 0.0028747620295542
1.098699 0.0342232208144844
1.098799 -0.0524962563824923
1.098899 -0.0076048721035176
1.098999 -0.0169332925176859
1.099099 -0.00796401512080065
1.099199 0.00103606516451578
1.099299 0.00435641423087203
1.099399 0.0227472989595787
1.099499 0.0100217652505564
1.099599 0.0167374984256397
1.099699 0.041614088502725
1.099799 0.0286716478807295
1.099899 0.0212728542744653
1.099999 -0.0347946383756049
1.100099 0.0305263233893303
1.100199 0.0157339452213052
1.100299 -0.0262709935101568
1.100399 -0.0170882365530996
1.100499 -0.0310584482968488
1.100599 0.00671603236179137
1.100699 0.032313325054474
1.100799 -0.011643217160748
1.100899 -0.036010372391001
1.100999 -0.0166607419479661
1.101099 -0.0153634363894212
1.101199 -0.0160381831630808
1.101299 0.00684889135211911
1.101399 0.0357445506498321
1.101499 0.00948107213139299
1.101599 -0.0152108252050814
1.101699 -0.0161583250675698
1.101799 -0.000271475844516864
1.101899 0.00319695073595604
1.101999 -0.00102279830533743
1.102099 -0.0146462570095604
1.102199 0.00027427118567567
1.102299 0.00188341876027
1.102399 0.00257729129973918
1.102499 0.0210688381509458
1.102599 0.00618393585238967
1.102699 0.0284229925456074
1.102799 0.00771036313131875
1.102899 0.0074683911020116
1.102999 -0.0119075701442391
1.103099 -0.00100474614039913
1.103199 0.000666072407079099
1.103299 0.0117302538677889
1.103399 0.0280980515812841
1.103499 0.00688442199105108
1.103599 -0.0315233031624503
1.103699 -0.0157461910694511
1.103799 -0.0190498472781395
1.103899 -0.0102033771731597
1.103999 0.00902575290057247
1.104099 -0.003862775241853
1.104199 -0.0448880889932564
1.104299 -0.0318554240445122
1.104399 0.00383953413208419
1.104499 0.0287536330669835
1.104599 0.0518989494163447
1.104699 0.010465968911152
1.104799 0.00281173437002746
1.104899 -0.0240324641402986
1.104999 0.0060045607623742
1.105099 0.00302958443906347
1.105199 0.0128408563504591
1.105299 -0.0130961527887886
1.105399 -0.00774455348511028
1.105499 -0.0017947156985662
1.105599 0.0318017986351885
1.105699 0.0255807060119138
1.105799 0.00198153866725653
1.105899 -0.011603562400334
1.105999 -0.00618472041709115
1.106099 -0.055233731209351
1.106199 -0.011123443331833
1.106299 0.0196412037598592
1.106399 0.0204079901122098
1.106499 -0.0184350628107714
1.106599 -0.0025963132366172
1.106699 0.0234028880359435
1.106799 -0.00517300878907041
1.106899 -0.00467203484919274
1.106999 -0.00870959580368612
1.107099 0.0364372684030969
1.107199 -0.0165913047741928
1.107299 -0.0203788987182851
1.107399 0.00908171612779442
1.107499 0.00578703796271054
1.107599 -0.030155936875786
1.107699 -0.00545655471549014
1.107799 0.00426330303517086
1.107899 -0.0130459536828928
1.107999 -0.021038798049548
1.108099 0.0142357684920367
1.108199 0.0171589357232619
1.108299 -0.00428834626096279
1.108399 0.00466113836445675
1.108499 0.0306662159791993
1.108599 0.0411159568511244
1.108699 -0.000825756461402097
1.108799 0.0145961300202707
1.108899 -0.0114155719335557
1.108999 -0.000380248793373997
1.109099 -0.0297103933850291
1.109199 -0.00924493545406454
1.109299 -0.018903187416274
1.109399 0.04010270752102
1.109499 -0.0109081351669788
1.109599 0.00994330375803399
1.109699 -0.0217660703015347
1.109799 0.00498919107189105
1.109899 -0.03963326834989
1.109999 0.0116015938577988
1.110099 -0.026647411430524
1.110199 -0.0271327298613935
1.110299 0.0361945912573401
1.110399 -0.0270478628064956
1.110499 0.0360913359359679
1.110599 0.000590392812637409
1.110699 -0.0041265830357999
1.110799 -0.00371892435699584
1.110899 0.00217001594134653
1.110999 0.0151885100664117
1.111099 0.00402328932248556
1.111199 -0.0230913971195363
1.111299 0.0202854464642909
1.111399 0.0223381913588728
1.111499 0.0183678972918819
1.111599 0.0223524653587503
1.111699 -0.00447033706350906
1.111799 -0.01570121321954
1.111899 0.0184031583071579
1.111999 -0.00985398184828109
1.112099 0.00333163293000596
1.112199 -0.00852237899475272
1.112299 -0.0117562305903927
1.112399 -0.00404066930958107
1.112499 0.0189722868157352
1.112599 -0.034670438427803
1.112699 0.00274783276725754
1.112799 0.00463368954538232
1.112899 -0.064731578121406
1.112999 -0.00488706205696455
1.113099 -0.000146656634524092
1.113199 -0.00432786458162954
1.113299 0.0116722932775681
1.113399 0.0373948895295888
1.113499 0.0217835544620893
1.113599 0.0128143476341758
1.113699 0.0276303057125883
1.113799 0.0240141069049362
1.113899 0.00429058868030529
1.113999 -0.0177014890024866
1.114099 -0.0179304918934573
1.114199 -0.0238103295224658
1.114299 0.0113761462046027
1.114399 -0.00993837140917938
1.114499 0.00144764769683663
1.114599 -0.0147851124780438
1.114699 -0.0219538536335529
1.114799 -0.00970557271343929
1.114899 0.00668905452890165
1.114999 0.0113894185102512
1.115099 -0.0092732115948019
1.115199 -0.0176468207880532
1.115299 -0.0152711148262679
1.115399 -0.005470087525856
1.115499 -0.00227423844916706
1.115599 0.0334513031598896
1.115699 0.0175258787562144
1.115799 0.0171745097946838
1.115899 -0.0138597351431682
1.115999 0.0166988903415763
1.116099 0.00992076739652979
1.116199 0.0141669284051014
1.116299 0.00550375527745568
1.116399 -0.0217131281505009
1.116499 -0.0323868021888554
1.116599 -0.00472732016959882
1.116699 -0.0262144331350453
1.116799 -0.00331726254498583
1.116899 0.0317379611075475
1.116999 0.00972181846403398
1.117099 0.0198619094525894
1.117199 0.0172209146102902
1.117299 0.026175169638294
1.117399 -0.013898241586282
1.117499 -0.0332623760446429
1.117599 -0.0646177194882889
1.117699 -0.0083867564726388
1.117799 0.0091972874025653
1.117899 0.00798325371498945
1.117999 0.000949850342605233
1.118099 0.0448974638586577
1.118199 -0.00336738432651111
1.118299 0.0172660988906524
1.118399 -0.00998948632749871
1.118499 -0.00644122709402337
1.118599 -0.00734818468320049
1.118699 -0.014560508939052
1.118799 0.0308957825315456
1.118899 0.0186865642720017
1.118999 0.0137082495164659
1.119099 0.00625134000368464
1.119199 -0.00985738992151217
1.119299 -0.00647887143742163
1.119399 -0.0460190403389692
1.119499 -0.0112174101432262
1.119599 -0.0120734918248869
1.119699 0.00379421101573411
1.119799 0.00744142756393565
1.119899 0.00166120963925881
1.119999 0.000942700527882868
1.120099 -0.0064849210424373
1.120199 0.0076298685461526
1.120299 -0.0274611828871608
1.120399 0.0255352532276865
1.120499 -0.0160307593911724
1.120599 0.0206197297308044
1.120699 0.0078735999360866
1.120799 0.0271158490528894
1.120899 0.00801325573534725
1.120999 -0.00908216640624682
1.121099 0.0214546559470137
1.121199 -0.00705886476589174
1.121299 0.00669888497452333
1.121399 -0.0093721635013124
1.121499 0.00314905788165376
1.121599 -0.0208364112176172
1.121699 0.0111102581866095
1.121799 -0.0361879067617214
1.121899 -0.016810479249867
1.121999 0.0287310936210738
1.122099 -0.0122635251942848
1.122199 -0.0395873720525504
1.122299 -0.0199230722236147
1.122399 0.017716473903248
1.122499 0.00298074922520063
1.122599 0.00752213015431404
1.122699 0.00815965284715732
1.122799 -0.00973155445240552
1.122899 0.0277873060764642
1.122999 -0.00295374905162253
1.123099 -0.00728115004821635
1.123199 0.0117056177473983
1.123299 -0.019943083541478
1.123399 -0.0168925084630946
1.123499 0.0253925130792035
1.123599 0.0405670608907056
1.123699 0.0125838393515447
1.123799 0.0141691271860238
1.123899 -0.0311668425198877
1.123999 -0.00314169128213973
1.124099 0.00357951480396322
1.124199 -0.0118510522372817
1.124299 -0.0377540451596124
1.124399 -0.0144829766498036
1.124499 0.0115134619397546
1.124599 0.0140016062987396
1.124699 0.0121719354086524
1.124799 0.00688170193931916
1.124899 0.0233586756265137
1.124999 -0.0155766258084447
1.125099 -0.0291342067882659
1.125199 -0.0190256794901175
1.125299 -0.0319851434057774
1.125399 0.0141482611520437
1.125499 0.0428478752653258
1.125599 0.0477682081646601
1.125699 0.0442821187559761
1.125799 0.00015101382225027
1.125899 -0.0243763227956538
1.125999 -0.017385484281542
1.126099 -0.0212279646885044
1.126199 0.00612599987601807
1.126299 -0.00394731594023435
1.126399 -0.00410487915247685
1.126499 -0.0310148548742324
1.126599 0.00233422639203355
1.126699 -0.0296550939272564
1.126799 0.0110079514400815
1.126899 0.0273694158617215
1.126999 0.0127196964289969
1.127099 -0.0107683239356177
1.127199 -0.0282484723200901
1.127299 0.0203976190329552
1.127399 -0.0193094892296985
1.127499 0.018711164318863
1.127599 -0.0237781266238555
1.127699 -0.00532595016235735
1.127799 0.0262425027061403
1.127899 -0.00138682183911702
1.127999 0.000947349294534571
1.128099 0.0245625571030199
1.128199 0.0311232132424182
1.128299 -0.0115887230336051
1.128399 -0.00641696531009992
1.128499 -0.0112387768463408
1.128599 -0.0248354216741132
1.128699 -0.00889395929461585
1.128799 0.023319782083284
1.128899 0.016353278474123
1.128999 0.0289501715137675
1.129099 -0.0186089739019553
1.129199 -0.0139277781045131
1.129299 0.047389840101425
1.129399 -0.0204393746613212
1.129499 -0.0267234790582372
1.129599 -0.023579256036895
1.129699 -0.0169400321972163
1.129799 0.00158589648482807
1.129899 -0.0189065177829
1.129999 -0.0104677967667987
1.130099 0.0238249426995344
1.130199 0.00793841957151179
1.130299 -0.0283395648078584
1.130399 0.00633220385265382
1.130499 -0.0371964179106509
1.130599 0.00471292488721308
1.130699 0.026132823728823
1.130799 -0.00266389516561506
1.130899 0.0281563514695114
1.130999 0.0277565588990633
1.131099 0.00374998361934707
1.131199 0.0188621827947833
1.131299 0.0295194320488647
1.131399 -0.00580797806020801
1.131499 -0.00869761784046524
1.131599 -0.0263555185063004
1.131699 -0.011188061404227
1.131799 0.0208271698087017
1.131899 -0.0282354871081728
1.131999 0.0247176695755931
1.132099 -0.00868538356900615
1.132199 -0.011329179818775
1.132299 -0.0437827666970996
1.132399 0.00174117691341099
1.132499 -0.0210823317388863
1.132599 0.0167287877653344
1.132699 -0.0027370079640066
1.132799 0.010568583139529
1.132899 -0.00953817884619737
1.132999 0.00925273727090241
1.133099 0.0565241559044103
1.133199 0.00332388869186569
1.133299 0.00762232094368163
1.133399 -0.0284965763186182
1.133499 0.00106607025414785
1.133599 0.00128813959575962
1.133699 0.00646655348090945
1.133799 0.0137462449357697
1.133899 0.0141885656200232
1.133999 0.0189188312976985
1.134099 -0.0421722037694793
1.134199 -0.0296475386438325
1.134299 -0.00235222918958669
1.134399 0.00638860303677922
1.134499 -0.0323149360377299
1.134599 -0.0148598014094577
1.134699 -0.0138813673647116
1.134799 0.0229327159510962
1.134899 0.0613030015810223
1.134999 0.00784583521156827
1.135099 0.00430148501357291
1.135199 0.00391087837748754
1.135299 -0.0148548776680523
1.135399 -0.0200150526354607
1.135499 -0.0214344947594659
1.135599 -0.0414819560848474
1.135699 0.00873025316412844
1.135799 0.0121442093435862
1.135899 0.0290216403868921
1.135999 0.00556353981763901
1.136099 -0.0102830866363893
1.136199 0.0285771074000608
1.136299 0.00754106101049186
1.136399 -0.00920674423391859
1.136499 0.000326324044697773
1.136599 -0.0299449829145658
1.136699 -0.0286539061411325
1.136799 0.0222770960245974
1.136899 -0.00148542449793399
1.136999 0.0199659742570418
1.137099 -0.00721395050195752
1.137199 -0.00237411546052025
1.137299 0.0532501211627555
1.137399 -0.0124284277575713
1.137499 0.0201683060304787
1.137599 -0.0272896194204412
1.137699 0.0032271509778689
1.137799 0.018010011999031
1.137899 0.00405058926606857
1.137999 -0.0341039939972526
1.138099 -0.0217302798620092
1.138199 0.01736644756941
1.138299 0.0228749083957536
1.138399 -0.0113202279790374
1.138499 -0.0088109151635561
1.138599 0.0199379719946322
1.138699 0.0212280030832379
1.138799 0.0016462864816112
1.138899 -0.0424885142717926
1.138999 -0.0329064037678203
1.139099 -0.0171814047901731
1.139199 0.0267442934893482
1.139299 0.0211742027969571
1.139399 -0.00584228336590969
1.139499 -0.0152674465019625
1.139599 0.0102085393105042
1.139699 -0.0222164946373171
1.139799 -0.00478868017484144
1.139899 0.00528022256830325
1.139999 0.0147329473444508
1.140099 -0.00940795353354909
1.140199 -0.0228757664700694
1.140299 0.00878795658463952
1.140399 0.0120494883867556
1.140499 0.0152002695022204
1.140599 0.00862049941339012
1.140699 0.0144736703210363
1.140799 -0.00143684825907074
1.140899 0.00700265816674127
1.140999 0.00393171093874152
1.141099 -0.0040749538368413
1.141199 0.0027660757241355
1.141299 0.0086775163842184
1.141399 -0.00328166423620952
1.141499 0.0166971519427395
1.141599 -0.0336793687740616
1.141699 -0.0237718408242118
1.141799 0.00314486696047197
1.141899 -0.024881532204425
1.141999 -0.0135728603051797
1.142099 -0.00107953369532305
1.142199 -0.0340906494044718
1.142299 0.0321776799196449
1.142399 0.0412400194395326
1.142499 0.0116445119077564
1.142599 0.021583509971329
1.142699 -0.0264258331645039
1.142799 -0.0119328235796166
1.142899 -0.00107886778522587
1.142999 -0.00102965283941558
1.143099 0.000922179597272776
1.143199 0.0115983710012375
1.143299 0.0166766938854627
1.143399 0.0351504219220961
1.143499 -0.0367209927942488
1.143599 -0.00779539451434961
1.143699 -0.0012070540254434
1.143799 0.00806744359367246
1.143899 -0.0147979624176933
1.143999 0.000593363545213012
1.144099 0.00716567677002412
1.144199 -0.000847238767368043
1.144299 0.026177242552242
1.144399 -0.0189752349783134
1.144499 0.0349962301140312
1.144599 -0.0394903679788096
1.144699 0.0126685075161518
1.144799 -0.016896768871254
1.144899 -0.0457209199296747
1.144999 0.0195638666406885
1.145099 -0.00233868007349195
1.145199 0.0057305035556722
1.145299 -0.00548930852284497
1.145399 -0.0132708328408297
1.145499 -0.00903352000244713
1.145599 0.00753750780880706
1.145699 0.0198048190575619
1.145799 0.0276153438644709
1.145899 -0.0051958177729774
1.145999 -0.00433193113496952
1.146099 0.0203187015835934
1.146199 0.0146307884391638
1.146299 -0.00450094336387799
1.146399 0.00151639866158583
1.146499 -0.048195277922506
1.146599 0.0151021194358053
1.146699 -0.0151598131787689
1.146799 -0.00706419787255471
1.146899 0.0183147160380258
1.146999 0.0156944616104487
1.147099 -0.00893508522230922
1.147199 0.037470217112043
1.147299 -0.0278412105125532
1.147399 -0.0197654408810204
1.147499 -0.0108730182934507
1.147599 0.00445210489159318
1.147699 0.0272400025809462
1.147799 0.00189002406161335
1.147899 -0.023802731431385
1.147999 -0.0168598566166931
1.148099 0.033175027762487
1.148199 -0.0152947682325997
1.148299 0.00877702736071333
1.148399 -0.012871633897424
1.148499 -0.0104759359575213
1.148599 -0.00837779197216169
1.148699 -0.0119067303186238
1.148799 0.000895849360892315
1.148899 0.0470872367245559
1.148999 0.00397209312472729
1.149099 0.0277867959616964
1.149199 -0.0243102825662869
1.149299 -0.043921845080248
1.149399 -0.00950464981731911
1.149499 0.0191113150036669
1.149599 0.037060343213388
1.149699 -0.00623115750577422
1.149799 0.00874520148922564
1.149899 0.0253543573804576
1.149999 0.0173288784837952
1.150099 -0.0168756698414112
1.150199 0.000741908152543595
1.150299 -0.0376636552852785
1.150399 -0.0212132714129428
1.150499 -0.0549081302051657
1.150599 0.0287635579145626
1.150699 0.0233616416540845
1.150799 0.0281812996089763
1.150899 -0.00919759405028684
1.150999 0.0124588444475337
1.151099 0.00848771298464242
1.151199 -0.0164352163992724
1.151299 0.00691992041964839
1.151399 -0.0271325739228362
1.151499 0.0173768715845278
1.151599 -0.00122236039732259
1.151699 -0.000665519635553578
1.151799 0.0210740942090834
1.151899 0.0350931180314123
1.151999 -0.0105398154390745
1.152099 -0.0200505386829401
1.152199 -0.0174659311496533
1.152299 -0.00869038395065462
1.152399 0.023108213719489
1.152499 0.00846846898945714
1.152599 -0.00570047889738378
1.152699 -0.0119290866304019
1.152799 -0.00560010057068065
1.152899 -0.00208016319231686
1.152999 0.042538539891503
1.153099 -0.038596796071322
1.153199 0.00133909059257604
1.153299 -0.0192458053220642
1.153399 -0.0136425974605573
1.153499 0.00626498824386018
1.153599 0.0136448442357256
1.153699 0.0101751948740071
1.153799 0.0103689704366479
1.153899 -0.00528047934632954
1.153999 8.90763373916786e-05
1.154099 0.00817491034274224
1.154199 -0.00505715963513275
1.154299 -0.00118179491146229
1.154399 0.00378508811334447
1.154499 0.0157843956932727
1.154599 -0.014597595007278
1.154699 0.0173912725024679
1.154799 -0.000427946781178724
1.154899 -0.0204108163608659
1.154999 0.00391240690827358
1.155099 -0.000705768839880787
1.155199 -0.00831942533124551
1.155299 -0.0213432187542026
1.155399 0.0120220470410197
1.155499 0.0209496350626695
1.155599 0.00138375838957468
1.155699 -0.0104822225338195
1.155799 -0.00684899195091652
1.155899 0.0269755786706324
1.155999 -0.0134703785365856
1.156099 -0.0379143275838046
1.156199 0.0217808906191121
1.156299 0.0150650171076177
1.156399 0.00456185469797955
1.156499 -0.00337522356960485
1.156599 -0.00413699579032441
1.156699 -0.0234370163944314
1.156799 -0.00237479983459928
1.156899 -0.023453986530912
1.156999 0.00342527664187584
1.157099 0.030117957079735
1.157199 0.00530581374067961
1.157299 0.021322333037157
1.157399 0.0211292785026891
1.157499 -0.0148428511399946
1.157599 -0.0249291155294428
1.157699 0.0107143400377067
1.157799 0.0256599814185085
1.157899 0.00484855843993695
1.157999 0.0109719937472451
1.158099 7.90415862877272e-05
1.158199 0.0110072807012597
1.158299 -0.0523764946278011
1.158399 -0.0313992661343682
1.158499 -0.00230559198701461
1.158599 0.0184063922357643
1.158699 -0.00641856487155421
1.158799 0.0103651406689286
1.158899 0.00771284041839311
1.158999 0.00449988661402377
1.159099 -0.00736179036495116
1.159199 0.00216876522567922
1.159299 0.0303206552770979
1.159399 -0.00828685336007595
1.159499 0.0138767997057675
1.159599 -0.00845817119367356
1.159699 -0.0237043023895996
1.159799 -0.00243283694106995
1.159899 0.00717219130389069
1.159999 -0.00301322252026233
1.160099 -0.0273209005704465
1.160199 -0.010671321922114
1.160299 0.0315016486272352
1.160399 0.0299324210920906
1.160499 0.0236094165255492
1.160599 0.00063198412283824
1.160699 -0.0053201598472766
1.160799 -0.0323197522931381
1.160899 0.0115860397515338
1.160999 0.0160153545210217
1.161099 -0.0173309095022089
1.161199 -0.0330773003014943
1.161299 -0.031270683721873
1.161399 0.0142297696085736
1.161499 0.0327416813004789
1.161599 -0.0294503992997742
1.161699 0.00956105352837843
1.161799 -0.0347299803782128
1.161899 0.00128957581446379
1.161999 0.00334061377545262
1.162099 -0.0165093694192356
1.162199 0.049031141738407
1.162299 0.0165851987856031
1.162399 0.0365372552254058
1.162499 0.0285702017091234
1.162599 0.0249364566594254
1.162699 -0.0381152439492017
1.162799 0.0219427231237828
1.162899 -0.00269788751190762
1.162999 -0.0512417065545735
1.163099 -0.055076537323121
1.163199 -0.00152108652930446
1.163299 0.0403676642817665
1.163399 0.025304637186739
1.163499 -0.0249711252563985
1.163599 -0.0189389209030759
1.163699 0.046827655503021
1.163799 0.0360584085956974
1.163899 -0.00381407880430156
1.163999 -0.00382868572894239
1.164099 -0.0285232302861453
1.164199 -0.0320163330476484
1.164299 -0.0153647778630012
1.164399 -8.20615773002481e-06
1.164499 0.0148966343153333
1.164599 -0.0331716770305455
1.164699 0.00681071486080546
1.164799 0.0130338938968718
1.164899 -0.0104270753092705
1.164999 0.00145033800167708
1.165099 -0.000731136131466962
1.165199 0.0089651881446218
1.165299 -0.0151367632576725
1.165399 -0.0301952297245819
1.165499 0.0186347011939121
1.165599 0.00528643996458896
1.165699 0.0110539669549795
1.165799 0.0101144156932959
1.165899 0.0231917912309418
1.165999 0.0250283332929803
1.166099 -0.0175733988535688
1.166199 0.0104730177703764
1.166299 0.00373965945291565
1.166399 -0.00713502832192928
1.166499 -0.0351396631452513
1.166599 0.00010733850917142
1.166699 0.00703863819762296
1.166799 0.0254367758624668
1.166899 -0.0107751767609968
1.166999 0.0073355595630509
1.167099 -0.0142013592455947
1.167199 0.0118313232159107
1.167299 -0.0136402485299016
1.167399 -0.0129264234085891
1.167499 0.00802575609336857
1.167599 -0.0166598347322304
1.167699 -0.00448295636566619
1.167799 0.00785587729937
1.167899 0.0171926996360854
1.167999 -0.0159170764907922
1.168099 -0.00866286809446192
1.168199 0.0183390195180823
1.168299 0.00637503315031039
1.168399 0.0232699890677346
1.168499 0.021518291773469
1.168599 -0.0159370124677977
1.168699 0.00827622265362955
1.168799 0.0533203696837684
1.168899 -0.00884752096662746
1.168999 0.00201385703688857
1.169099 -0.0389411567520928
1.169199 -0.0262355236482982
1.169299 -0.0333955954139331
1.169399 -0.0292240349154731
1.169499 0.00172108114839501
1.169599 0.00345138701926632
1.169699 0.0341741784180172
1.169799 -0.00693163715274047
1.169899 -0.0299099621028307
1.169999 -0.00551300574156146
1.170099 0.026413738877266
1.170199 0.0157317566102956
1.170299 -0.00892489886650971
1.170399 0.00797318557476685
1.170499 0.0153816014631415
1.170599 0.0425798899287378
1.170699 0.0123394523754243
1.170799 -0.00682955135823308
1.170899 -0.0327846271886779
1.170999 0.00539834175593212
1.171099 0.0052784709085592
1.171199 0.0161588603402156
1.171299 -0.0257067235270899
1.171399 -0.000567425849208915
1.171499 0.0161299049840389
1.171599 -0.0202494988664802
1.171699 0.00902911708464752
1.171799 0.000390872912266817
1.171899 -0.0106417386711485
1.171999 -0.0412563994451941
1.172099 -0.0295217915461807
1.172199 0.0448074617098399
1.172299 0.0304864832315798
1.172399 0.0287414837941421
1.172499 -0.0281129780598643
1.172599 -0.0309338870262741
1.172699 0.0313972777649179
1.172799 -0.025023322340359
1.172899 -0.0086711028274628
1.172999 -0.0231583043582779
1.173099 0.0188657229121351
1.173199 0.0169393526468659
1.173299 0.0207133627946084
1.173399 0.00476464467471722
1.173499 0.00346849263160485
1.173599 -0.00953774215034894
1.173699 -0.0206666220696221
1.173799 0.0191379391388177
1.173899 -0.00723303022506435
1.173999 0.031147135574638
1.174099 0.0276611437146072
1.174199 0.00337704559252357
1.174299 -0.0383994146674369
1.174399 -0.0164317081837461
1.174499 -0.0151770838044508
1.174599 -0.00597504306327084
1.174699 -0.017080474058216
1.174799 0.00975861859769256
1.174899 -0.0120891340093377
1.174999 0.0077345193979337
1.175099 0.0321923966821617
1.175199 0.0175993716221857
1.175299 0.00926101044175141
1.175399 -0.0228819656328228
1.175499 0.0107212470449354
1.175599 -0.0381739503677401
1.175699 -0.0139039321891682
1.175799 0.00316315435678153
1.175899 -0.00353105579282037
1.175999 0.0154885113899472
1.176099 0.00308610690090229
1.176199 -0.00643565771866547
1.176299 0.00180046056314162
1.176399 0.00236240699006618
1.176499 0.0116119305964623
1.176599 -0.0160179652409231
1.176699 0.02785338395448
1.176799 0.0509537890737512
1.176899 -0.00216525339615436
1.176999 0.0121158120685426
1.177099 -0.0314060670419822
1.177199 -0.0175767858820716
1.177299 0.0288229324106437
1.177399 -0.016917199952345
1.177499 -0.00206808243578616
1.177599 -0.0100137124817497
1.177699 -0.0115588170392539
1.177799 -0.000731148528725906
1.177899 0.0231405780546531
1.177999 -9.70960418965066e-05
1.178099 -0.053267543883238
1.178199 -0.00499909037864677
1.178299 0.0255907576696531
1.178399 0.0164983396241066
1.178499 -0.0222078910678233
1.178599 -0.0267855312403937
1.178699 0.0133103874505077
1.178799 0.0183416313110681
1.178899 -0.0165601849344331
1.178999 0.0192229567121114
1.179099 0.034540281837435
1.179199 -0.0130441110899567
1.179299 -0.00442415992262261
1.179399 -0.0028411811965493
1.179499 0.00556017429275144
1.179599 0.0399621981089784
1.179699 0.00859621156045037
1.179799 -0.0389147056604621
1.179899 -0.0209610637100257
1.179999 -0.0147477662842762
1.180099 0.0154198684148337
1.180199 -0.0146253120023921
1.180299 -0.0184608674030684
1.180399 0.00279777075286006
1.180499 -0.0044306670451641
1.180599 0.0310848747326095
1.180699 -0.0190186125724295
1.180799 0.0232608686095033
1.180899 0.0189352213121259
1.180999 0.00799813420640053
1.181099 -0.000747621767420624
1.181199 -0.0042242138706161
1.181299 -0.00826318326266953
1.181399 -0.0146203038387971
1.181499 -0.0121117433653074
1.181599 0.0363504802719621
1.181699 -0.0162442958727562
1.181799 0.00254742568892496
1.181899 -0.00642113861439477
1.181999 0.0144809916645332
1.182099 0.00520402528694815
1.182199 0.0148394934561908
1.182299 0.00134530110217985
1.182399 -0.0202992654611129
1.182499 -0.0279545936252651
1.182599 0.00668000915976463
1.182699 0.000314824314010862
1.182799 -0.000264308394442175
1.182899 -0.000686702689282918
1.182999 0.0138690286135996
1.183099 0.0192150881590012
1.183199 0.00875385695150181
1.183299 -0.0234922560338027
1.183399 -0.0295737533290022
1.183499 -0.0113086141148132
1.183599 -0.0393511443100548
1.183699 0.0238781498024401
1.183799 0.0351693478996471
1.183899 -0.021110347350069
1.183999 0.0232433292762414
1.184099 -0.00341506731775391
1.184199 0.0606440716119087
1.184299 0.0479065352536976
1.184399 -0.0395531875820761
1.184499 -0.0509290427673639
1.184599 -0.00506057855841624
1.184699 -0.00991299931922173
1.184799 -0.00950158747616644
1.184899 0.0170779070204829
1.184999 0.0146339148437643
1.185099 -0.0383316475127845
1.185199 -0.00577555079740147
1.185299 0.00281056042599904
1.185399 0.00967642711966086
1.185499 -0.0265899233174548
1.185599 -0.0186026566348612
1.185699 -0.00248210871119125
1.185799 0.0273793432452701
1.185899 0.0172219492838307
1.185999 -0.0095060265753907
1.186099 0.012171675168132
1.186199 0.0215014392112466
1.186299 0.00853036281038691
1.186399 0.0113581476037448
1.186499 -0.015164054845777
1.186599 -0.0163367615882951
1.186699 -0.00765328636551161
1.186799 0.0257538118955482
1.186899 0.00911836813611237
1.186999 -0.0271207273038893
1.187099 0.00307689242873216
1.187199 0.00984824039825017
1.187299 0.00575262249512002
1.187399 -0.00627296954214212
1.187499 0.0234488031883442
1.187599 0.0159780051760712
1.187699 0.0301308394969641
1.187799 -0.0497693728617413
1.187899 -0.0409567462539656
1.187999 -0.0425727044026939
1.188099 0.0144495196582479
1.188199 -0.00366024368168899
1.188299 -0.0145211915832933
1.188399 0.0186289200080419
1.188499 -0.00378194195385465
1.188599 0.0275460385774567
1.188699 -0.0115454121944536
1.188799 -0.0109889489148779
1.188899 0.0103823928800599
1.188999 0.030869085994023
1.189099 -0.00553761864038885
1.189199 -0.0159704644294175
1.189299 0.0481361105596247
1.189399 0.00773618168326793
1.189499 3.75999367817779e-05
1.189599 -0.0192096807043692
1.189699 -0.0134949204255808
1.189799 -0.0222804547120278
1.189899 0.00633511688900659
1.189999 0.000524027153219063
1.190099 -0.0100983054671924
1.190199 -0.00274249197779946
1.190299 -0.00366692538100707
1.190399 0.0172921109813654
1.190499 0.0479324401120398
1.190599 -0.0114794359915531
1.190699 -0.00681496735626197
1.190799 -0.0268626498964322
1.190899 -0.0147318479795034
1.190999 -0.0134941023455782
1.191099 -0.00416765881487917
1.191199 0.00905758427539645
1.191299 0.00487409965387589
1.191399 0.0254975767132775
1.191499 0.00342867030794345
1.191599 0.0114619489529957
1.191699 -0.017391166921366
1.191799 -0.0305103043918331
1.191899 -0.0450392351532215
1.191999 -0.000442048820571808
1.192099 0.032787636186673
1.192199 0.0374501241319348
1.192299 0.0147273751819173
1.192399 0.0262734977594738
1.192499 0.0197061485588898
1.192599 0.00265343777468549
1.192699 -0.0176693799114166
1.192799 -0.0351434969404752
1.192899 -0.0676257674068313
1.192999 -0.0127962033034246
1.193099 0.0336770657781326
1.193199 0.0101054325133791
1.193299 0.0184028632234464
1.193399 -0.0022988740804337
1.193499 0.0123240702649024
